Restaurant ID,Longitude,Latitude
18427204,77.0665649,28.4872533
18352171,77.0834007,28.4978821
18458633,77.0671777,28.490597
18306504,77.08617,28.5128925
18458319,77.0693753,28.4909024
18463955,77.081314,28.4999667
18337883,77.085902,28.509468
18391145,77.0683497,28.4907415
18277216,77.0762102,28.5114797
312592,77.0555019,28.443247
9273,77.0563348,28.4429124
309134,77.05503501,28.44359498
18458638,0,0
18337882,77.0563114,28.4435939
18237342,77.0714665,28.5096403
18383550,77.07236174,28.51055995
302243,77.0715115,28.509779
18294576,77.0712658,28.5095992
18233603,77.0714665,28.5096403
304182,77.0715115,28.509779
18396424,77.0720511,28.5103687
9967,77.0714215,28.5096807
18350125,77.07199864,28.51028625
302248,77.07128014,28.5095226
310531,77.0715115,28.509779
312708,77.0715115,28.509779
18175288,77.0714703,28.5096854
18124368,77.0714665,28.5096403
18371415,77.0716878,28.510247
305687,77.0715115,28.5096894
309642,77.07169354,28.50969289
18273546,77.0713316,28.5096721
18349911,77.0714215,28.5096807
300652,77.07144342,28.50954204
302239,77.07135793,28.50954764
18458317,0,0
18237348,77.0714665,28.5096403
18311959,77.0716464,28.5096576
309308,77.0717813,28.5099843
301559,77.0700953,28.4562499
301562,77.0701624,28.4559543
311480,77.0310152,28.5088255
303866,77.0313937,28.5085989
4188,77.0316635,28.5088043
311844,77.0309826,28.508564
308681,77.0308539,28.5090845
2817,77.0313937,28.5088678
5927,77.0311238,28.5088417
301734,77.0842702,28.4604845
309851,77.0841917,28.4603512
300097,77.0839756,28.4598562
18466966,0,0
306524,77.0836521,28.4606579
1453,77.083832,28.4600476
1451,77.0843266,28.4602296
300082,77.0835622,28.46047
313479,77.0843266,28.459871
9122,77.0842816,28.4603598
3559,77.083832,28.4606752
18265678,77.0840568,28.4599348
2165,77.0839219,28.4597873
6769,77.0832025,28.4599872
18441791,77.0843266,28.4605883
1454,77.0837421,28.4607562
6775,77.0832256,28.4605726
306043,77.0573475,28.4428081
2100712,91.773932,26.16149
2100478,91.77393191,26.1614901
18384506,91.77524608,26.1802428
2100108,91.77495472,26.18470185
2100921,0,0
2100565,91.77739722,26.15735
2100870,0,0
2100861,0,0
18381932,0,0
18397909,91.806493,26.13298761
2100702,91.759857,26.172119
2100101,91.75816667,26.171
2100322,91.75316667,26.19166667
2100784,91.75231431,26.18600148
2100849,91.75386279,26.19376437
18480196,91.75222128,26.18571587
2100719,0,0
2100676,91.783,26.17266667
2100074,91.78535556,26.17221667
18224282,91.77896976,26.16767011
2100776,0,0
90744,78.43722526,17.41037066
18452864,78.44965395,17.41233045
97824,78.44957784,17.42281912
18443506,78.3296446,17.4110278
90847,78.38674374,17.43380875
18280329,78.3754674,17.4558938
96626,78.3475536,17.424114
94286,78.3978647,17.4382631
96776,78.40832144,17.43166813
18418733,78.40442251,17.42829434
18418730,78.41821343,17.43044843
93766,78.3926214,17.4295847
18356469,78.40035025,17.43147653
97503,78.40749498,17.42622756
92577,78.36885475,17.45970973
18307251,78.393391,17.440827
18313013,78.38588309,17.45197577
18312984,78.37934721,17.45085056
1401756,75.8660587,22.6952067
1400544,75.88199135,22.65184685
18254231,75.86669887,22.75185706
1402314,75.90336453,22.75365871
1400466,75.8841666,22.7270206
1401934,75.884212,22.7281631
1401548,75.8869592,22.722634
1400460,75.8984969,22.7257475
1400056,75.8876482,22.7258351
1400169,75.90284687,22.75003967
1400186,75.88949014,22.75123407
1402335,75.8934001,22.7480596
1400555,75.89247074,22.74504922
1401948,75.88636234,22.76159306
18395137,75.892574,22.7600723
1400121,75.8943769,22.744648
1402028,75.8875215,22.7612256
1401857,75.8974292,22.7538385
1402089,75.8931063,22.745536
1402050,75.8747647,22.7322253
101212,75.81075322,26.90518991
101834,75.8057035,26.9141424
101884,75.8031391,26.91348344
102813,75.7942573,26.9023283
101259,75.7945919,26.9052866
103065,75.797282,26.9119271
100080,75.837333,26.766536
103147,75.78301314,26.91026177
101311,75.7890337,26.91137752
100305,75.7936039,26.9214108
102215,75.7930067,26.9029402
102216,75.7929342,26.9029076
18209498,75.8023,26.84615556
103019,75.80068856,26.8884204
103090,75.80208298,26.89119117
102531,75.80051154,26.84959558
100306,75.80689587,26.8923125
18454586,75.75289118,26.91398711
102504,75.7528205,26.9137256
102867,75.776649,26.9564308
2300061,80.32070833,26.48367222
2300483,80.31356357,26.47161686
2300065,80.31634444,26.46900278
18377936,80.31345762,26.47152862
2300188,80.31504167,26.47910833
18407105,0,0
2300497,80.35400223,26.47200132
2300183,0,0
2300476,80.352677,26.473698
2300018,80.351569,26.47775
18312106,80.34279578,26.47498638
2300042,80.32779722,26.49210556
2300048,80.299775,26.48154722
2300058,80.372929,26.463504
2300162,80.32093889,26.48241944
2300003,80.31562778,26.48258056
2300176,80.31783333,26.48304167
2300187,80.3481,26.47413333
2300009,80.31865556,26.49095
18391601,80.35,26.47
900682,76.28500095,9.979362921
95361,76.31001944,10.02804722
95421,76.31063056,10.02068333
95256,76.24298056,9.966783333
95286,76.28544722,9.970716667
900969,76.28326792,9.982833886
95333,76.28112778,9.985697222
900547,76.27699893,9.985496938
901089,76.34951615,10.00070594
901035,76.33695804,10.03557278
900561,76.34539722,10.00688056
900524,76.29521111,9.988483333
900800,76.29313611,9.991702778
95304,76.30805278,10.02701389
900533,76.30825833,10.02736389
901004,76.30758885,10.00306395
900111,76.29610556,9.959777778
95331,76.29678333,9.957144444
900032,76.29393613,9.960845813
900282,76.31736111,9.979186111
18217475,88.39329377,22.51468755
18249144,88.3933102,22.51458534
18017612,88.3644527,22.5264613
18377112,88.364878,22.538731
20002,88.36862817,22.52789315
18343731,88.3662166,22.5336623
25664,88.3506798,22.5471855
25587,88.34984265,22.53795995
24530,88.36783022,22.51508182
20747,88.3223365,22.5389989
21220,88.400581,22.5778208
25570,88.35412715,22.55108374
20350,88.3532734,22.5532273
20870,88.35231029,22.55299638
20404,88.352885,22.5526719
24286,88.36550709,22.53912894
20842,88.43345214,22.56935843
18259462,88.43318693,22.56936679
24452,88.4004673,22.5490998
18017615,88.36250436,22.51411859
800468,80.92743056,26.84850556
801675,0,0
801690,81.0011849,26.8528099
801684,0,0
18296995,80.99,26.86
800237,80.9945959,26.8551778
800273,81.0232496,26.8517588
18375866,81.01515904,26.86744546
801170,80.99885715,26.85338395
801636,81.00087417,26.85585347
18385021,81.01126765,26.85123157
801640,0,0
801269,81.00043965,26.8536376
801693,0,0
800483,80.93688889,26.85263889
800891,80.9415,26.852
800326,80.94088611,26.85019167
801384,80.973027,26.852692
800089,80.973185,26.853007
801247,80.945099,26.855957
800576,80.947029,26.834638
15239,75.84273856,30.87398772
18444271,0,0
15005,75.80489259,30.88722034
15221,75.83981965,30.91405691
15292,75.83284054,30.90556176
15309,75.82210299,30.89520443
18400368,0,0
15132,75.83133817,30.89999169
15705,75.78697577,30.88581363
15078,75.82219854,30.89285962
15104,75.8214948,30.89308145
15774,75.82181666,30.893244
15008,75.82172044,30.89323422
15321,75.82184684,30.89297787
15368,75.80934606,30.89958432
15853,75.813112,30.895817
15497,75.8212021,30.89338354
15091,75.82961485,30.89018388
15777,75.82680825,30.90287228
15717,75.78825854,30.88591491
3100446,0,0
3100159,74.85362222,12.87369722
3100010,74.85274444,12.87367778
3100145,74.85158611,12.87353056
3100013,74.85343056,12.87343056
3100143,74.85209855,12.87334761
3100033,74.84665556,12.87073611
3100153,74.84863333,12.87378611
3100142,0,0
3100030,74.85006667,12.87582222
18237384,74.84500254,12.87221736
3100008,0,0
3100148,0,0
3100044,74.85946446,12.89897943
3100441,0,0
3100302,0,0
3100422,0,0
3100014,0,0
3100448,0,0
3100017,74.84048333,12.87505833
18424018,76.7187888,30.6955506
35217,72.829976,19.12663
18447068,72.86238123,19.22131488
18458563,72.8413473,19.2238399
18075122,72.848923,19.254567
18233317,72.83258457,18.92758399
18237753,72.83398401,19.05583064
18388642,72.82780755,19.09145752
18463285,72.83265799,19.06583751
16527711,72.82520279,18.99404899
18313566,72.82764997,19.0035172
49003,72.82555282,18.99423667
18441580,72.97228105,19.20722241
34757,72.834715,19.178321
18408295,72.83619149,19.18129965
18216876,72.83672087,19.17626869
17806994,72.90738534,19.12008268
18435740,72.90849264,19.12199866
18318116,72.825451,19.1093
18270976,72.8130738,19.1311405
49486,72.846749,19.103249
3600252,76.65487778,12.31107222
3600265,76.64362222,12.30456944
3600375,76.64262,12.299524
3600015,76.66580833,12.3085
3600012,76.62796111,12.32397778
3600013,76.62616667,12.32399444
3600071,76.63227778,12.32546111
3600192,76.665169,12.297954
3600119,76.63058333,12.32319444
3600352,76.62109444,12.32121389
3600009,76.63002778,12.323225
3600361,76.62586111,12.28474722
3600148,76.65926389,12.31097222
3600436,0,0
3600008,76.60665,12.35205833
3600354,76.60306667,12.31696667
3600285,76.61910278,12.32635556
3600072,76.61788889,12.33792778
3600022,76.61820278,12.33402222
3600014,76.61679167,12.33797778
3301308,79.06428449,21.12420256
3300780,79.06046167,21.12949694
3301236,0,0
3300369,79.05922417,21.12499944
3301013,79.04722832,21.11882292
3300741,79.0679011,21.1481626
3300138,79.07658678,21.15841584
3300949,79.07730427,21.15619053
3300065,79.08047698,21.13851031
3300416,79.0651371,21.13685791
3301169,79.06652045,21.14083972
3300061,79.05853249,21.13784829
3300107,79.08184659,21.15848119
3300058,79.03866302,21.1232834
3300057,79.07851763,21.13672376
3300041,79.079819,21.159225
3300958,79.080247,21.143272
3300707,79.08040556,21.14353333
3300070,79.08009443,21.14014612
3301035,79.06482127,21.08922374
1600227,0,0
1600280,73.74210622,20.01361026
1600169,73.74589243,20.01207513
1600109,73.770914,20.006756
1600108,73.770914,20.006756
1600258,73.760948,19.990707
1600252,0,0
1600007,73.75582778,20.01271111
1600053,73.76653333,20.00551389
1600326,73.756229,20.008442
1600307,0,0
1600219,73.75463597,20.00669049
1600067,73.76504313,20.0037341
1600039,0,0
1600029,73.77734005,19.97720852
1600292,0,0
1600298,0,0
1600095,73.74630857,19.98975665
1600205,73.72076757,20.02091783
1600212,73.776176,19.991295
18287358,0,0
18216944,77.19692286,28.53538174
313333,77.19747473,28.53549308
18384127,77.1980333,28.5375472
582,77.1969242,28.5355234
18414465,77.1981225,28.5381335
304243,77.19815936,28.53744768
3554,77.19795015,28.53747419
18369872,77.19804244,28.53839431
948,77.1988082,28.5386662
2853,77.19696745,28.53576259
18433900,77.19679244,28.53565508
18425159,77.199152,28.538438
310958,77.19815668,28.53789627
18334443,77.3006287,28.6557549
18255141,77.3011977,28.6560516
197,77.3016337,28.6564531
308235,77.3016026,28.6562624
18258757,77.087897,28.554463
307383,77.120642,28.55169
18386746,77.087897,28.554463
18337885,77.087897,28.554463
310491,77.1346226,28.6901424
18337789,77.1345554,28.6900143
18222573,77.13477239,28.68990208
3370,77.1177269,28.7003322
307439,77.1176394,28.7006401
1078,77.1172629,28.7006935
9340,77.1175742,28.7004868
306761,77.1176368,28.7004261
7580,77.2542078,28.52497428
7584,77.2542551,28.5253209
7582,77.25014627,28.52813297
18351495,0,0
7594,77.2540557,28.5255719
7583,77.25411225,28.52569245
7610,77.24689879,28.52810941
18412603,77.2545694,28.5256646
7639,77.2532459,28.52560319
18441545,77.249793,28.525675
9971,77.253851,28.5253274
18451572,77.24780235,28.52774267
7593,77.2540306,28.5257928
301440,77.25402072,28.52553898
7585,77.25401971,28.52572397
306531,77.25118,28.52757
18354658,77.2542022,28.533376
18337782,77.2540755,28.5258419
18258759,77.252479,28.523785
18057805,77.25034475,28.53141028
3428,77.25312788,28.53267894
18425771,77.2468466,28.5278902
18304836,77.25,28.53
18311951,77.253694,28.52542
18401128,77.25,28.52
18354667,77.25012012,28.5299095
18431379,77.25394236,28.5335614
18311953,77.2546954,28.525267
18361522,0,0
18425780,77.2550814,28.5254928
18489513,77.248174,28.526931
306795,77.2543449,28.5255985
7249,77.1549849,28.541562
7246,77.1549896,28.5414797
310723,77.1551985,28.5417053
7253,77.155068,28.5411683
18180041,77.15575699,28.54155381
18434414,77.15530144,28.5414127
4905,77.154938,28.5414475
18421232,77.1552225,28.5410525
7228,77.155099,28.5411702
7068,77.1553877,28.5409809
302152,77.15541266,28.54089671
312300,77.1550949,28.5411409
5565,77.2187517,28.5555634
307113,77.2194983,28.5556355
6258,77.3169197,28.6603476
6094,77.3063202,28.6594964
304592,77.3168615,28.6603647
18421481,77.3065547,28.6596493
310874,77.3065301,28.6595397
18313972,77.3068973,28.6594042
18128860,77.316909,28.6602285
310877,77.3066672,28.6596084
304687,77.305701,28.6601278
312444,77.3064966,28.6596561
18337975,77.3103233,28.6578549
18124373,77.3068127,28.6594592
305913,77.306795,28.65948
310447,77.3061657,28.6598026
310858,77.3064705,28.6596774
18332083,77.3064258,28.6595258
18361241,77.3169899,28.6604475
305630,77.3065439,28.6596325
18034049,77.306742,28.6595377
6092,77.3066776,28.6595993
18124361,77.3057084,28.6601355
6088,77.3065483,28.6594782
18394366,77.3171967,28.6602308
18354639,77.317158,28.6598763
311657,77.3160226,28.6632543
18350112,77.3128538,28.660001
18377924,77.3049468,28.6600636
18428216,77.3066854,28.6595807
18421050,77.3064428,28.6595978
18377887,77.3068152,28.6594371
18421693,77.3068421,28.6594206
18418263,77.3181158,28.6640178
18421457,77.3171146,28.6603594
18421463,77.3180203,28.6636866
18268361,77.3061815,28.6597573
18445804,77.3065417,28.6579247
18347812,77.3056481,28.6600976
18377920,77.3065199,28.659426
311544,77.3170268,28.6622024
18377915,77.3062409,28.6595326
18421058,77.3066115,28.6595859
18335692,77.3147803,28.6519961
18429396,77.12181085,28.55480667
179,77.2243586,28.5625545
307843,77.2242626,28.5625495
18421042,77.2245776,28.5624498
3295,77.2245397,28.562518
18414499,77.2239998,28.5625562
18441775,77.224443,28.563155
18427565,77.22493695,28.56257437
18395381,77.2243747,28.5622825
310281,77.10154384,28.66894461
18207831,77.238382,28.640954
5452,77.23196391,28.64244153
18374418,77.231881,28.642415
18258778,77.1729156,28.6933274
6560,77.1731452,28.6927118
3322,77.1725562,28.692666
18249102,77.1664456,28.6849156
18241609,77.1763302,28.6976846
8743,77.1714778,28.6931895
5294,77.1727344,28.6938333
4651,77.1664456,28.6848261
5315,77.1721967,28.6942435
6577,77.1730055,28.6874254
309395,77.1729156,28.6873272
300784,77.1716576,28.6929381
18430692,77.1767631,28.6812819
309503,77.1731558,28.6931964
3326,77.1736345,28.6873066
309384,77.1855851,28.6738532
3079,77.1731852,28.6933532
303093,77.1728257,28.6925128
309375,77.1734098,28.6930613
18441672,77.1724219,28.6940223
18446423,77.1731402,28.6870353
18462588,77.1736822,28.6872769
18460330,77.1808229,28.6720536
18361739,77.1685277,28.687879
312338,77.1730688,28.6872543
18057828,77.1728262,28.687261
18361700,77.1808229,28.6720536
18383541,77.1722866,28.6942521
18248970,77.18563,28.6738127
18395538,77.18,28.67
18446396,77.172323,28.694039
313193,77.1809128,28.6703604
18457050,77.1724663,28.6802986
18375413,0,0
18458325,77.1732301,28.6873126
5296,77.1723764,28.6939921
310802,77.1787198,28.6945328
310777,77.1780375,28.6929229
309,77.1779476,28.693362
18390678,77.1715677,28.6951682
3329,77.1795361,28.6960643
18216896,77.1782172,28.693567
307767,77.1795201,28.6965128
3332,77.1780375,28.6929229
980,77.1794454,28.6961234
18232098,77.1702198,28.6963822
6574,77.1799506,28.6965655
2379,77.1855035,28.680204
309390,77.1793165,28.6950531
300809,77.1794162,28.6961906
1192,77.177678,28.6923511
310803,77.1781273,28.6919464
18250797,77.1778577,28.691831
198,77.1778168,28.6924171
18449782,77.1835542,28.6872232
18057820,77.1780375,28.6924751
310215,77.1674237,28.6849542
306841,77.1780492,28.6924851
18412952,77.1778832,28.6921495
18432191,77.1780375,28.6924751
18375420,77.17785772,28.69218909
6286,77.2319679,28.6295216
1914,77.231938,28.6297833
18163907,77.22546157,28.62981784
18344490,77.2322198,28.6291908
18412878,77.22947,28.637044
18294263,77.2321395,28.6296552
588,77.2321162,28.6297135
7150,77.23034,28.636706
18264634,77.2319464,28.6296407
301534,77.22564027,28.62586289
8340,77.2320661,28.6291468
18400739,77.2297102,28.6302526
304954,77.22556986,28.62948089
18400737,77.229817,28.6305852
18382583,77.2243937,28.6337562
18249122,77.232182,28.6291992
7354,77.16410805,28.55860308
9267,77.16399444,28.55882222
7352,77.16454592,28.55759742
304211,77.16416739,28.55803178
262,77.16408022,28.55750937
4621,77.16383245,28.55735771
2134,77.16335401,28.55749052
303472,77.16345278,28.55915278
758,77.16421165,28.55731442
7217,77.16395449,28.55894144
307054,77.16427334,28.55739275
771,77.16388777,28.55720016
171,77.16365643,28.5574864
304675,77.16364905,28.55722872
3269,77.16416772,28.55756561
3935,77.1799244,28.6963277
4166,77.1800463,28.6962508
3936,77.1799244,28.6963277
5227,77.1271685,28.5488265
1862,77.1884602,28.5677783
819,77.1870054,28.5692067
2236,77.1882805,28.5682092
4150,77.18884371,28.56747782
6394,77.1883704,28.5680386
1867,77.1872056,28.5682072
2608,77.1884696,28.567558
8388,77.18894932,28.56902165
3465,77.18844105,28.56823664
301581,77.115196,28.543091
823,77.1918744,28.5841464
18421499,77.191515,28.5850979
846,77.1916048,28.5842999
816,77.1915599,28.5842508
4055,77.1912454,28.5851618
18312487,77.1909759,28.5834333
1630,77.1914283,28.5843608
308261,77.1863937,28.6043227
2587,77.1916048,28.5843895
849,77.1915599,28.5842508
848,77.1917436,28.5842927
852,77.191558,28.5843202
312194,77.1683666,28.5952992
7643,77.1867082,28.6024263
3238,77.1860137,28.6021467
18396184,77.1969056,28.5998612
847,77.1916947,28.5843085
7575,77.1917845,28.5841379
850,77.1917845,28.5841379
311856,77.1933486,28.5867665
851,77.1908861,28.5830663
18228885,77.1863937,28.5795901
824,77.1916048,28.5842999
301102,77.1971751,28.5985428
18238246,77.1735895,28.5974082
6003,77.1876516,28.6055182
18469659,77.1980469,28.5986962
18288994,77.1908861,28.5830663
845,77.1917845,28.5841379
18466422,77.1974446,28.5957906
815,77.1871125,28.6016137
305296,77.178936,28.5928569
6079,77.2820446,28.6555014
6117,77.2822063,28.655449
18082202,77.2777758,28.6519888
308574,77.2816637,28.656024
6123,77.2821725,28.6548389
312157,77.2779746,28.6536873
302490,77.2822247,28.6512423
304697,77.224214,28.6564057
307713,77.2278068,28.6545089
18384137,77.2094826,28.663599
5459,77.2304115,28.6560115
311703,77.2335101,28.6494534
308006,77.22398333,28.65688889
4053,77.2244176,28.6566711
5468,77.2243841,28.6568732
5453,77.2243823,28.656851
681,77.2280206,28.6606804
308008,77.2231981,28.6578654
18272386,77.2271781,28.6563302
306380,77.2234955,28.658756
312936,77.2234057,28.6581203
6698,77.23421395,28.65606667
9961,77.22333167,28.65664
312925,77.2305013,28.6561992
18342132,77.23,28.66
18323461,77.2268188,28.6565647
5466,77.2307138,28.6560495
18232088,77.2305013,28.6561097
304743,77.2155012,28.6625615
18128897,77.2324772,28.6562981
18211151,77.233555,28.6491441
5460,77.2306151,28.6559026
311492,77.2320281,28.656524
303643,77.2269535,28.6476635
9156,77.222732,28.6577424
9160,77.2316689,28.6573856
18235302,77.223481,28.657748
9157,77.2320281,28.6567032
9159,77.2306809,28.6561268
6706,77.2328586,28.6562478
18082089,77.2233607,28.6566379
312693,77.2254715,28.6551819
308209,77.2234007,28.6567084
306017,77.2323664,28.6563295
304737,77.2309504,28.6561525
308318,77.2230342,28.6572505
552,77.2316689,28.6563106
6704,77.2307707,28.6562249
309722,77.229983,28.6556971
18286206,77.2314893,28.6562039
308894,77.2215109,28.6551982
7545,77.2305013,28.6561992
9165,77.233555,28.6561321
5458,77.2304115,28.6561011
5467,77.2304674,28.6560207
9161,77.2243039,28.6568622
302869,77.2320562,28.6566115
1889,77.2266392,28.6566371
18466395,77.2315132,28.6562432
18469682,0,0
18466396,77.2319961,28.6574304
18466402,77.2319612,28.6572972
302859,77.2352925,28.6570185
308533,77.2234506,28.657811
18462596,77.233113,28.6526767
18333489,77.2233158,28.6565888
18408052,77.225538,28.65045
302871,77.2316689,28.6573856
18425711,77.2338244,28.6531118
310678,0,0
300178,77.2235803,28.6566622
1155,77.2233575,28.6579744
9166,77.2298726,28.6556914
18264992,77.2322078,28.653316
18282012,77.2310851,28.650566
303642,77.2270433,28.6477617
18281967,77.2293337,28.6501751
18082228,77.2268188,28.6476059
301287,77.2270883,28.649513
308192,77.2293345,28.6501776
306015,77.2273577,28.6494491
311002,77.2302935,28.6504067
313511,77.2261003,28.6498667
311022,77.2268745,28.6493909
303644,77.2295582,28.65051
307218,77.2303113,28.6504756
304018,77.16154855,28.49562447
18239781,77.24861238,28.5400835
18364354,77.2518548,28.5399184
18175256,77.25204963,28.53972535
7623,77.24894397,28.54027996
17953899,77.2564223,28.5374979
309756,77.2488511,28.5401398
2595,77.24887993,28.54032355
7620,77.2485628,28.5401027
309161,77.2533122,28.5363941
18249081,77.24785432,28.54140536
3632,77.2534878,28.5364501
7602,77.24898689,28.5401377
1712,77.2534614,28.5364925
300984,77.24858187,28.54001105
18429374,0,0
18354627,77.2481801,28.5414227
301522,77.2487302,28.5404268
4973,77.2533324,28.53629071
3504,77.25324858,28.53638025
18459885,0,0
301405,77.2532497,28.5364506
18457499,0,0
18445801,77.248798,28.540204
18355107,77.2534364,28.5363915
18175328,77.2417726,28.5426944
7613,77.248847,28.5399215
7599,77.25338604,28.53622797
302936,77.2431467,28.5408504
4608,77.248454,28.5371718
7636,77.25329351,28.53622856
18373691,77.2530626,28.53681321
7634,77.2532976,28.5362306
306028,77.2487359,28.5403982
311637,77.2488222,28.5403609
18396171,77.24996019,28.54047929
18282004,77.24868078,28.54036184
17989134,77.2485055,28.5371328
18371396,77.2530302,28.5393728
18396942,77.2533385,28.5366561
18311930,77.2417726,28.5426944
18481320,0,0
7635,77.25298069,28.5359835
7601,77.2484567,28.5371718
18471314,0,0
309080,77.25327071,28.53634285
1358,77.2529294,28.53692899
5890,77.1142232,28.7168739
306513,77.1232509,28.6501775
3089,77.123654,28.6502181
7061,77.1233229,28.650366
18466981,77.220848,28.671114
311093,77.2253817,28.6764039
1055,77.2252021,28.6766555
18144470,77.222238,28.7027947
4089,77.2203223,28.6976361
311030,77.2252161,28.6762903
9927,77.2241691,28.6722125
18261146,77.2222477,28.7028124
18424867,77.2213398,28.7008282
18361206,77.2212499,28.6919529
18424863,77.2224176,28.6726275
18361208,77.2211471,28.6917878
18398580,77.2255613,28.6765107
18424871,77.2204415,28.6975181
18245298,77.2252919,28.6767537
2578,77.26811942,28.56171513
709,77.2683524,28.5620725
1530,77.26825587,28.56150782
1401,77.268392,28.56159321
602,77.2690337,28.562628
18175255,77.26926506,28.5624519
2245,77.26820022,28.56128843
2585,77.26839837,28.56136028
908,77.2688013,28.562384
924,77.2684871,28.5614129
7715,77.26784986,28.56181849
9476,77.2685365,28.56132406
7686,77.269169,28.562686
305621,77.268562,28.560994
1324,77.26831857,28.56217362
927,77.26906691,28.56231173
929,77.26893816,28.56253759
18256780,77.26817206,28.56203051
53,77.2208907,28.6301966
307271,77.22035229,28.63004355
596,77.2198128,28.6329609
1127,77.2194984,28.6348572
4237,77.2321919,28.62925605
6357,77.2298312,28.6305968
18124357,77.2226871,28.6317119
2913,77.2198577,28.6352499
3506,77.2160401,28.6305402
6957,77.2165791,28.6323836
304154,77.2213398,28.6328378
320,77.220409,28.6356827
310097,77.2190044,28.6340485
18418277,77.2226422,28.6332756
310143,77.2221482,28.6343484
18357940,77.22217988,28.63259937
300595,77.2208008,28.6290232
55,77.2172977,28.6324521
3168,77.22061079,28.62986493
310448,77.2212499,28.6327396
18237356,77.21751753,28.63432028
303034,77.21993454,28.63372555
18070476,77.2228667,28.6332522
18208892,77.2211601,28.6346126
18157403,77.2202619,28.6314806
18306523,77.2208907,28.6344973
309664,77.2194535,28.6348977
302878,77.22215876,28.63122333
18237315,77.22035263,28.63146522
305453,77.2228218,28.6320384
308804,77.217118,28.6339581
311373,77.2206488,28.6302469
143,77.2228959,28.6332312
308772,77.22320214,28.62801416
7855,77.2196331,28.6301662
66,77.2210029,28.6336789
18235515,77.22072076,28.63033313
18247029,77.223175,28.627897
2298,77.2223278,28.6340072
310490,77.2226871,28.6335935
1896,77.216129,28.6318938
18157384,77.2161749,28.6324794
2903,77.2218787,28.6350395
301653,77.2196331,28.6305246
2195,77.217,28.63136
7367,77.2208907,28.6340493
309586,77.2163994,28.6320976
18398577,77.222736,28.6331936
18435302,77.21645035,28.63123951
9747,77.21829101,28.63417726
312603,77.2167587,28.6319527
177,77.216411,28.6323132
9959,77.22015667,28.63000833
17953940,77.2208276,28.6303042
18441674,77.2190709,28.6355337
307485,77.2204415,28.6307809
311057,77.2198128,28.630721
309955,77.21980177,28.63089815
870,77.2193637,28.6349788
18265711,77.2205314,28.6312375
312601,77.22071037,28.63430998
3393,77.22263787,28.62845265
2504,77.2180107,28.6308607
249,77.2228218,28.6322176
18423119,77.2198128,28.6306314
18255131,77.21826,28.620999
306497,77.2197679,28.6308511
308244,77.2171077,28.6308473
1286,77.22053636,28.62981696
4815,77.2200822,28.6348681
310463,77.2197229,28.630354
5738,77.2181959,28.6335234
302310,77.21608289,28.62612864
5608,77.22247191,28.6286716
307535,77.22063158,28.63014067
302156,77.222238,28.6311315
18238278,77.221744,28.629606
905,77.2204748,28.6300841
18281985,77.2198128,28.6301834
307060,77.2208008,28.6339511
18425735,77.2210703,28.6315577
313256,77.2207923,28.6303196
18337893,77.2228667,28.6331626
307190,77.2219685,28.6335249
309790,77.21964553,28.63104411
1800,77.2181061,28.6352172
301605,77.22086292,28.63384356
3394,77.221559,28.6336168
930,77.2192738,28.6342534
309073,77.2199026,28.635299
18414481,77.23041,28.636975
18469940,77.22947,28.637044
18380361,77.2296803,28.6302952
18241537,77.22285848,28.63302489
309478,77.22212523,28.63386651
7713,77.2201721,28.6300384
301489,77.22067215,28.62996616
18219558,77.2161897,28.6316714
18216915,77.2205314,28.6299831
306913,77.2162198,28.6324389
307036,77.2208457,28.6309539
67,77.2172977,28.6328105
18233593,77.2214296,28.6323984
310123,77.22193044,28.63298369
18198427,77.2205314,28.6348214
18279449,77.222238,28.6326547
18237357,77.2227769,28.6330645
18254558,77.2197229,28.6304436
18246991,77.22090885,28.63424877
309859,77.2204415,28.6302434
18294220,77.2198577,28.6352499
900,77.2163096,28.6323578
18294269,77.2215438,28.6336429
301011,77.2177019,28.6321771
18423151,77.2191391,28.6355397
18454488,77.2228913,28.6332275
308579,77.22054273,28.62997057
910,77.2212499,28.6324708
18216901,77.22129744,28.63447388
301114,77.2182858,28.6336216
4249,77.2183326,28.6333676
18222559,77.2225074,28.6315156
303204,77.1250143,28.7181477
8881,77.124976,28.7182809
310435,77.125077,28.7186064
309051,77.1248938,28.7183684
1258,77.3027142,28.65784
2308,77.3023283,28.6571108
195,77.3022802,28.657631
307940,77.3022817,28.6576462
2299,77.3018958,28.6567112
5997,77.1104921,28.7208561
6030,77.1104047,28.7203475
307362,77.2974845,28.5902478
307361,77.2975743,28.590346
3105,77.1527715,28.6927868
9960,77.1527796,28.6925129
18014114,77.1526057,28.6926319
3894,77.1518867,28.691936
306479,77.1528346,28.6928645
3183,77.2403806,28.6442398
5451,77.2321629,28.6433222
5464,77.2402908,28.6445896
3182,77.2373386,28.6409469
18057826,77.2402908,28.6464711
18275791,77.2373206,28.6421251
18261700,77.2341388,28.6415395
18228864,77.2442871,28.6461798
310792,77.2405333,28.6437229
18222587,77.2403616,28.6442887
309530,77.2424889,28.62954592
5462,77.2404704,28.6428148
3181,77.240526,28.6437016
9912,77.24076111,28.63814444
3180,77.2360697,28.6411412
4092,77.2402908,28.6435145
18261683,77.2404704,28.6428148
4715,77.2404704,28.6482801
481,77.240201,28.6461938
302232,77.2436136,28.6450853
1044,77.2436136,28.6451749
3185,77.2398417,28.6437405
